created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
4/11/17 23:31,Companies like Wyoming Machine in Stacy are helping bridge the skills gap w innovative training models. Thanks for the tour &amp; talk!,https://twitter.com/amyklobuchar/status/851940696936394754,3,18,108,amyklobuchar,K000367,D,MN
4/11/17 22:23,Held transportation meeting w Northeastern MN leaders. Must invest in infrastructure for strong economy/safe travel.,https://twitter.com/amyklobuchar/status/851923684474400769,12,28,167,amyklobuchar,K000367,D,MN
4/11/17 18:50,"This is good news, but it's not the final step. Must keep working to expand not suppress voting rights. https://t.co/dLNxvEgrJW",https://twitter.com/amyklobuchar/status/851869990949199872,15,144,423,amyklobuchar,K000367,D,MN
4/11/17 17:36,To everyone in Minnesota and around the country celebrating Passover: Pesach Sameach!,https://twitter.com/amyklobuchar/status/851851433062301696,3,34,206,amyklobuchar,K000367,D,MN
4/11/17 15:53,Travelers deserve to be treated w dignity. That's why I fought for Passenger Bill of Rights. This is unacceptable. https://t.co/5GMYvlV3AK,https://twitter.com/amyklobuchar/status/851825428859846656,32,140,569,amyklobuchar,K000367,D,MN
4/11/17 14:38,Spoke w MN leaders about my bipartisan bills to help stop deadly drugs from coming into US &amp; prosecute traffickers. https://t.co/YAJKXJaCOi,https://twitter.com/amyklobuchar/status/851806584716054531,10,39,172,amyklobuchar,K000367,D,MN
4/10/17 22:08,Kathleen Ridder was a powerful voice for women in politics/sports &amp; advocate for bipartisanship. She will be missed. https://t.co/rUrXLYW2yv,https://twitter.com/amyklobuchar/status/851557535207370753,3,17,53,amyklobuchar,K000367,D,MN
4/10/17 17:48,.@UMNNursing is expanding mental health care to rural MN &amp; other areas in need. https://t.co/y0CypGAH8n,https://twitter.com/amyklobuchar/status/851492048628834305,4,29,120,amyklobuchar,K000367,D,MN
4/9/17 22:16,RT @PCGTW: .@amyklobuchar urges @POTUS to deliver promises to workers &amp; be tough on #trade as he meets w/ Chinese President Xi. https://t.c��_,https://twitter.com/amyklobuchar/status/851197142437855238,6,26,59,amyklobuchar,K000367,D,MN
4/9/17 20:03,RT @dan_lovinaria: @amyklobuchar Thank you for spending time with Minnesota CRNAs. CRNAS 4 Vets &amp; Seniors &amp; ALL @katie_jake @bweinercrna @c��_,https://twitter.com/amyklobuchar/status/851163663847358464,1,12,35,amyklobuchar,K000367,D,MN
4/9/17 17:39,MN farmers are helping those in Kansas recover from terrible wildfires. They're the heart of the Heartland. https://t.co/DJ5DmV3l1z,https://twitter.com/amyklobuchar/status/851127492572098560,6,39,218,amyklobuchar,K000367,D,MN
4/9/17 0:06,Enjoyed it this morning and you guys had cool crowns!  #FirstRobotics https://t.co/gV4Ng24Jrq,https://twitter.com/amyklobuchar/status/850862412983152642,1,15,111,amyklobuchar,K000367,D,MN
4/9/17 0:03,Lots of people at town hall today.  Thanks everyone for caring about our state and nation! https://t.co/HqkHTEvYFz,https://twitter.com/amyklobuchar/status/850861755823783937,30,154,880,amyklobuchar,K000367,D,MN
4/8/17 22:42,Who's ready to watch @UMDMensHockey win the national title tonight? Let's go Bulldogs! #BulldogCountry https://t.co/NCAOEh7Cg3,https://twitter.com/amyklobuchar/status/850841208884793345,2,27,147,amyklobuchar,K000367,D,MN
4/8/17 21:37,RT @CattlemenMN: Thank you to @amyklobuchar &amp; @alfranken for your support! #beef #CattlemenMN https://t.co/L7emtRRAC3,https://twitter.com/amyklobuchar/status/850824972348125188,1,8,26,amyklobuchar,K000367,D,MN
4/8/17 19:33,"Great to be there with you. #STEM is so important! 
https://t.co/4JpQ4DV1s7",https://twitter.com/amyklobuchar/status/850793778709491712,2,22,149,amyklobuchar,K000367,D,MN
4/8/17 17:20,Urging Admin to reject any plan that undermines Renewable Fuel Standard. Supporting Midwest means supporting RFS. https://t.co/yRAv4qn7YR,https://twitter.com/amyklobuchar/status/850760223824523265,14,35,106,amyklobuchar,K000367,D,MN
4/7/17 15:02,Briefing today at 1. Using chemical weapons is an atrocity &amp; that's why attack was on airbase.  Going forward admin must consult w/congress,https://twitter.com/amyklobuchar/status/850363187568545793,65,70,397,amyklobuchar,K000367,D,MN
4/7/17 15:00,The vote is locked in for 2 weeks from now Lynn. I worked hard to get it done earlier but he'll be confirmed then.��_ https://t.co/p2Fx5MzfhW,https://twitter.com/amyklobuchar/status/850362535547215872,5,10,37,amyklobuchar,K000367,D,MN
4/6/17 15:18,I led steel state senators in calling on the President to discuss illegal steel dumping w China's president. https://t.co/V9IjyEwnGC,https://twitter.com/amyklobuchar/status/850004858535108608,15,34,158,amyklobuchar,K000367,D,MN
4/6/17 14:33,Now we need an independent commission. https://t.co/rpgTU2U6gS,https://twitter.com/amyklobuchar/status/849993416498978816,41,195,577,amyklobuchar,K000367,D,MN
4/6/17 11:14,Portrait gallery if you haven't visited..you will like how each president has one painting or sculpture.  Not borin��_ https://t.co/yEpW2ffqlR,https://twitter.com/amyklobuchar/status/849943424342142976,4,11,142,amyklobuchar,K000367,D,MN
4/5/17 17:41,Finally.  Trump Removes Stephen Bannon From National Security Council Post https://t.co/845kZLVACe,https://twitter.com/amyklobuchar/status/849678513351385088,54,162,873,amyklobuchar,K000367,D,MN
4/5/17 0:49,"Fowl play: Wild turkey breaks into Shorewood house, hangs out on couch https://t.co/hasaMNDzc3",https://twitter.com/amyklobuchar/status/849423603573641218,15,42,217,amyklobuchar,K000367,D,MN
4/4/17 22:48,Urged @USDOT to not delay requirement of better reports on mishandled bags/wheelchairs. Helps people w disabilities. https://t.co/DzgNdKpcv4,https://twitter.com/amyklobuchar/status/849393389195939841,2,27,74,amyklobuchar,K000367,D,MN
4/4/17 21:18,RT @UNICEFUSA: ���I go way back with UNICEF.�� Thanks to Senator @amyklobuchar for giving a voice to UNICEF issues in the Senate. #Act4Childre��_,https://twitter.com/amyklobuchar/status/849370538434801664,3,18,83,amyklobuchar,K000367,D,MN
4/4/17 19:12,"For #EqualPayDay, remember that pay gap is about income today &amp; tomorrow. Leads to shortfall in retirement - avg of thousands less per year.",https://twitter.com/amyklobuchar/status/849338806784413696,15,87,288,amyklobuchar,K000367,D,MN
4/4/17 16:22,Will be calling on Mylan to provide more info on recall. So many depend on these devices. They deserve answers. https://t.co/rdKxaVcBNq,https://twitter.com/amyklobuchar/status/849296205054185472,12,41,126,amyklobuchar,K000367,D,MN
4/4/17 4:07,My mom (who taught 2nd Grade til she was 70) loved @wildrumpusbooks Congrats! Wild Rumpus wins Bookstore of Year https://t.co/Z6Ss7pnlDx,https://twitter.com/amyklobuchar/status/849111215427203072,7,41,355,amyklobuchar,K000367,D,MN
4/3/17 23:53,April is Distracted Driving Awareness Month. Met too many who've lost loved ones. Distracted driving isn't worth it. https://t.co/cDkwTK3Bfv,https://twitter.com/amyklobuchar/status/849047305454063616,7,74,157,amyklobuchar,K000367,D,MN
4/3/17 21:11,"Sad to hear that WWII veteran Jim Carroll has died. Jim was a hero, and it was an honor to have met him. https://t.co/5UE1sOH6da",https://twitter.com/amyklobuchar/status/849006477465530368,1,19,109,amyklobuchar,K000367,D,MN
4/3/17 18:54,.@Twins baseball is back! It's #OpeningDay at Target Field. Let's start the season off right - Go #MNTwins!,https://twitter.com/amyklobuchar/status/848971973657055241,3,20,171,amyklobuchar,K000367,D,MN
4/3/17 16:51,Already on it @Lynn_Ketelsen ! I'm supporting him and voted for him to be reported from ag committee to floor. We n��_ https://t.co/SRO5AzQfMp,https://twitter.com/amyklobuchar/status/848941132725841922,10,14,89,amyklobuchar,K000367,D,MN
4/3/17 15:35,Spoke to @UNICEFUSA on importance of US foreign relations &amp; need to remain a leader in global efforts to help kids. #ActForChildren,https://twitter.com/amyklobuchar/status/848921890240569345,5,23,130,amyklobuchar,K000367,D,MN
4/3/17 0:37,"RT @AJInvestigates: ""It wouldn't have happened without Bob"" - @amyklobuchar praises #MN veteran for exposing national problem @kare11 https��_",https://twitter.com/amyklobuchar/status/848695982451826688,3,20,53,amyklobuchar,K000367,D,MN
4/2/17 23:33,RT @PrepareProsper: Thank you @amyklobuchar for your commitment to protecting taxpayers from identity theft. @MNIT_Services @MNRevenue http��_,https://twitter.com/amyklobuchar/status/848679868397125632,1,15,84,amyklobuchar,K000367,D,MN
4/2/17 21:42,I had the chance to visit @_cingraham in Red Lake. He loves it there! https://t.co/4pXOoVE90p,https://twitter.com/amyklobuchar/status/848651812206936064,5,26,134,amyklobuchar,K000367,D,MN
4/2/17 18:37,"I opposed allowing sale of browser histories! Cartoon says it all. Sack cartoon: Internet privacy, or lack thereof https://t.co/RcihXAwUC7",https://twitter.com/amyklobuchar/status/848605287682584576,20,140,481,amyklobuchar,K000367,D,MN
4/2/17 17:05,My bipartisan bill to improve North Country Trail - boosting tourism/local business - passed through committee. Now on to full Senate vote.,https://twitter.com/amyklobuchar/status/848582193886744576,14,40,352,amyklobuchar,K000367,D,MN
4/1/17 22:32,"Investigation of Russia's assault on our election isn't a ""witch hunt."" It's a truth hunt. Watch me on @hardball: https://t.co/awa3mySOZz",https://twitter.com/amyklobuchar/status/848302080259436544,70,686,1670,amyklobuchar,K000367,D,MN
4/1/17 20:18,Yes @BradSchroder I've been a long-time supporter of H2Bs as we have many small seasonal businesses in MN. Remember��_ https://t.co/tIWE55xFEK,https://twitter.com/amyklobuchar/status/848268302845652992,4,23,81,amyklobuchar,K000367,D,MN
4/1/17 18:56,"Congrats to Lucas from Rochester, who won 2nd MN National Geographic Bee. Now he'll rep our state at finals in DC!  https://t.co/Jct5Sl3Hwt",https://twitter.com/amyklobuchar/status/848247800005615619,1,18,185,amyklobuchar,K000367,D,MN
4/1/17 16:42,Held event at @PrepareProsper on my ID theft-related tax fraud bill to crackdown on crime &amp; strengthen prevention. https://t.co/5cTdO5DXD8,https://twitter.com/amyklobuchar/status/848213989872078849,7,41,155,amyklobuchar,K000367,D,MN
4/1/17 1:54,"Thnx Daisy! As I said tonight on @Hardball re the President's a.m tweet on Flynn/Russia: this is not a ""witch hunt,��_ https://t.co/CDg81Xf1VG",https://twitter.com/amyklobuchar/status/847990522924990464,40,109,644,amyklobuchar,K000367,D,MN
4/1/17 0:58,"Congrats to MN arboretum staff, volunteers &amp; supporters! Minnesota Arboretum voted Best Botanical Garden in U.S. https://t.co/7qxx8TNwP2",https://twitter.com/amyklobuchar/status/847976404390211585,6,183,786,amyklobuchar,K000367,D,MN
3/31/17 23:08,"MN biking business supports over 5,500 jobs. It's an economic engine... without an engine. https://t.co/NXbNmsFGoH",https://twitter.com/amyklobuchar/status/847948628148748292,7,50,219,amyklobuchar,K000367,D,MN
3/31/17 17:52,These drugs come from China. My bill w @senrobportman would help stop synthetics coming into US through the mail. https://t.co/C48zoZJu4z,https://twitter.com/amyklobuchar/status/847869188924461057,10,72,190,amyklobuchar,K000367,D,MN
3/31/17 15:27,"Thanks to vet Bob Morris and @KARE11, I made sure vets can soon get help from modernized call center. https://t.co/i32DXdZBvc",https://twitter.com/amyklobuchar/status/847832848493137920,3,27,130,amyklobuchar,K000367,D,MN
3/30/17 22:58,Introduced bill w @senrobportman to have states use Rx drug monitoring programs. Too often opioid addiction starts w Rx drug abuse.,https://twitter.com/amyklobuchar/status/847583872774807552,23,50,271,amyklobuchar,K000367,D,MN
3/30/17 21:24,Thanks for visiting today @CattlemenMN !! https://t.co/1AyxUqClkI,https://twitter.com/amyklobuchar/status/847560281886740480,1,5,59,amyklobuchar,K000367,D,MN
3/30/17 19:26,RT @PrincipalFrench: She's my Senator! @amyklobuchar is a strong supporter of principals &amp; education! #principalsadvocate @MESPAprincipals��_,https://twitter.com/amyklobuchar/status/847530586541608960,2,26,185,amyklobuchar,K000367,D,MN
3/30/17 16:34,".@AARP, @ConsumersUnion, @Public_Citizen support my bill w @ChuckGrassley to stop pay-for-delay tactic keeping cheaper gen drugs off market.",https://twitter.com/amyklobuchar/status/847487320588783616,1,58,162,amyklobuchar,K000367,D,MN
3/30/17 13:41,Great to see this initiative to help our state's homeless &amp; hospitalized veterans. https://t.co/sEde9tFJIb,https://twitter.com/amyklobuchar/status/847443563570905088,4,33,124,amyklobuchar,K000367,D,MN
3/30/17 0:02,"Senate Intelligence Committee Leaders Vow Thorough Russian Investigation,  https://t.co/9CYOoBDrpf",https://twitter.com/amyklobuchar/status/847237591233474560,36,100,392,amyklobuchar,K000367,D,MN
3/29/17 22:50,RT @AlzYoungChamps: Thank you @amyklobuchar for your support of Alzheimer's! #ENDALZ #alzforum https://t.co/IbRxUxZ4E0,https://twitter.com/amyklobuchar/status/847219437828784128,0,18,107,amyklobuchar,K000367,D,MN
3/29/17 20:19,MN has a tradition of innovation - from Post-It Note to pacemaker. And #UMN continues to keep this tradition strong. https://t.co/FzZTmmMrLv,https://twitter.com/amyklobuchar/status/847181384728952833,3,32,182,amyklobuchar,K000367,D,MN
3/29/17 17:44,I voted against this bill that would let internet providers sell customer data. The President shouldn't sign. https://t.co/7ywwftbvat,https://twitter.com/amyklobuchar/status/847142364485500933,61,217,826,amyklobuchar,K000367,D,MN
3/29/17 15:05,"Liz I announced I'm voting no bc of his judicial record &amp; philosophy on kids w/ disabilities, campaign finance, saf��_ https://t.co/PSMA4zt1hW",https://twitter.com/amyklobuchar/status/847102466986557442,102,205,1179,amyklobuchar,K000367,D,MN
3/29/17 14:31,you're welcome Manuel!  The key is to stand our ground on what matters and find common ground when we can. https://t.co/DMdP4VhYhR,https://twitter.com/amyklobuchar/status/847093977752973312,10,18,178,amyklobuchar,K000367,D,MN
3/29/17 14:20,Thanks Kathy!  I am glad we all (and you all) got something done for our incredible women hockey players... https://t.co/zn6zZXzEUT,https://twitter.com/amyklobuchar/status/847091134908284928,1,14,127,amyklobuchar,K000367,D,MN
3/29/17 14:14,Your welcome Eva!  Thanks. https://t.co/YKBO86IYlW,https://twitter.com/amyklobuchar/status/847089491592560641,0,7,52,amyklobuchar,K000367,D,MN
3/29/17 14:13,"RT @ACEethanol: Thank you @ChuckGrassley @amyklobuchar for leading the charge with a letter signed by 23 senators, encouraging Trump the #R��_",https://twitter.com/amyklobuchar/status/847089273123819520,1,10,30,amyklobuchar,K000367,D,MN
3/29/17 2:19,Thnx @LindalHiggins for taking photos of my mentions in National Assoc of Counties newsletter...it may not be avail��_ https://t.co/o4jbtzIcUJ,https://twitter.com/amyklobuchar/status/846909666709950464,3,5,92,amyklobuchar,K000367,D,MN
3/29/17 0:53,Great that @usahockey &amp; women's team reached deal. Thanks largely to so many speaking out for fair treatment. #USWNT https://t.co/zFd8Qa0EM7,https://twitter.com/amyklobuchar/status/846888024277430273,7,60,321,amyklobuchar,K000367,D,MN
3/28/17 22:37,"Introduced bill w @SenThomTillis to reduce cost of duty travel for National Guard members - including 3,000 in MN. https://t.co/bW5ldTbuum",https://twitter.com/amyklobuchar/status/846853747158532098,5,13,75,amyklobuchar,K000367,D,MN
3/28/17 20:23,"As a former prosecutor &amp; co-chair of Olympic caucus, I joined my colleagues to intro a bipartisan bill to protect young athletes from abuse.",https://twitter.com/amyklobuchar/status/846820055467876357,6,39,322,amyklobuchar,K000367,D,MN
3/28/17 18:08,My office is holding mtgs across Northern MN today/tomorrow to talk workforce training w biz &amp; edu leaders. Join us! https://t.co/m9PGN7sJ6a,https://twitter.com/amyklobuchar/status/846786138174111745,12,41,200,amyklobuchar,K000367,D,MN
3/28/17 1:45,Nunes shouldn't run investigation. He's lost credibility: House Dems Ask Nunes to Recuse Himself From Russia Inquiry https://t.co/Ey7y2Sh9KY,https://twitter.com/amyklobuchar/status/846538601810870272,88,485,1207,amyklobuchar,K000367,D,MN
3/27/17 23:01,"With 15 other senators, called on @USAHockey to treat the national women's team fairly. #USWNT #GlovesOff https://t.co/20wVYm7ZJg",https://twitter.com/amyklobuchar/status/846497413993058305,21,240,772,amyklobuchar,K000367,D,MN
3/26/17 20:31,Recent news shows it's past time to launch an independent commission on Russian interference. RT if you agree Ameri��_ https://t.co/2ftukgQzdt,https://twitter.com/amyklobuchar/status/846097307393282048,172,4072,2853,amyklobuchar,K000367,D,MN
3/25/17 21:19,"RT @IAFF101_Duluth: Thank you, @amyklobuchar! A national cancer registry for firefighters is a good start! https://t.co/NLJ7B5sn2U",https://twitter.com/amyklobuchar/status/845746893175078913,4,24,99,amyklobuchar,K000367,D,MN
3/25/17 19:06,Introduced bipartisan bill to help workers who don't have checking or savings accounts still save &amp; build financial security.,https://twitter.com/amyklobuchar/status/845713464450535424,24,91,612,amyklobuchar,K000367,D,MN
3/25/17 17:04,This isn't about politics. It's about getting Americans the truth. We need an independent commission on Russia. https://t.co/zB8c5FRu6o,https://twitter.com/amyklobuchar/status/845682791337594880,129,871,2201,amyklobuchar,K000367,D,MN
3/24/17 19:02,Port of Duluth-Superior commercial shipping season began this week. These ships help carry MN's products &amp; economy. https://t.co/aHk1kQDt6D,https://twitter.com/amyklobuchar/status/845350002239131648,2,30,138,amyklobuchar,K000367,D,MN
3/24/17 16:17,.@RepAnnaEshoo &amp; I called on @FCC to give an update on recent 911 outage &amp; recommend ways to prevent in the future. https://t.co/1bF7yUZ8ke,https://twitter.com/amyklobuchar/status/845308540784955392,5,22,68,amyklobuchar,K000367,D,MN
3/23/17 23:28,Read my op-ed on what we can do to protect heath of our brave firefighters who protect our neighborhoods. https://t.co/IRrqRi3Qlf,https://twitter.com/amyklobuchar/status/845054665385558017,6,35,166,amyklobuchar,K000367,D,MN
3/23/17 19:40,One thing's still clear: We need an independent investigation of Russian interference in our democracy. Now. https://t.co/gfm0nI0J8p,https://twitter.com/amyklobuchar/status/844997384228737024,72,420,1216,amyklobuchar,K000367,D,MN
3/23/17 17:16,Yesterday #SCOTUS ruled 8-0 against standard used by Judge Gorsuch affecting kids w disabilities. I had questions. https://t.co/oMDmpa1DPF,https://twitter.com/amyklobuchar/status/844961158725558275,42,164,429,amyklobuchar,K000367,D,MN
3/23/17 15:00,Ag Sec confirmation hearing today. Admin proposed 21% USDA cut. I'll ask how he'll be voice for Ag w/White House.  https://t.co/vfDZKiJ1IC,https://twitter.com/amyklobuchar/status/844926921813188608,15,50,151,amyklobuchar,K000367,D,MN
3/23/17 1:52,Thanks to Mark Ritchie &amp; MN leaders working to bring the World's Fair Expo to MN!!! https://t.co/fFJouEPEOb,https://twitter.com/amyklobuchar/status/844728602759454720,5,28,192,amyklobuchar,K000367,D,MN
3/22/17 22:24,My bill w @SenFranken &amp; @RickNolanMN will help MN/U.S. workers laid off because of steel dumping get help they need. https://t.co/F9bhE7XSfg,https://twitter.com/amyklobuchar/status/844676248232218625,13,38,174,amyklobuchar,K000367,D,MN
3/22/17 20:09,MN was built on competition &amp; innovation. So here's a #MarchMadness bracket all about our state's great inventions! https://t.co/hF37ACIuSX,https://twitter.com/amyklobuchar/status/844642184657862659,3,20,67,amyklobuchar,K000367,D,MN
3/22/17 17:59,"You can watch #GorsuchHearing on C-SPAN, city council mtgs on FB, but not SCOTUS proceedings on TV. Makes no sense. https://t.co/jHx7jTqETl",https://twitter.com/amyklobuchar/status/844609594752221187,24,50,138,amyklobuchar,K000367,D,MN
3/22/17 14:54,Second round of questions today for Judge Gorsuch. Still got a lot left to ask.,https://twitter.com/amyklobuchar/status/844562943496929280,174,50,526,amyklobuchar,K000367,D,MN
3/22/17 1:35,RT this and tell the Administration: Don't go breaking the Heartland with this budget. _���_���_��� https://t.co/ML2jp2Jnfa,https://twitter.com/amyklobuchar/status/844361886950998017,38,784,569,amyklobuchar,K000367,D,MN
3/21/17 21:32,Thanks Kirsten. It is a very important hearing. https://t.co/PoW8i87zPP,https://twitter.com/amyklobuchar/status/844300721906421762,52,52,463,amyklobuchar,K000367,D,MN
3/21/17 19:29,It's National @AgDay. Agriculture is at the heart of MN. So let's thank our farmers for feeding families across the country. #AgDay,https://twitter.com/amyklobuchar/status/844269824838721537,19,66,329,amyklobuchar,K000367,D,MN
3/21/17 17:05,Today my colleagues and I will ask Judge Gorsuch tough questions on everything from campaign finance to separation of powers.,https://twitter.com/amyklobuchar/status/844233423678005249,371,111,901,amyklobuchar,K000367,D,MN
3/20/17 23:16,PLEASE RT: 10 things from the Trump budget that hit us right in the Heartland - things that matter to MN &amp; all of r��_ https://t.co/RgiYc7Z4IQ,https://twitter.com/amyklobuchar/status/843964576874074116,89,2225,1303,amyklobuchar,K000367,D,MN
3/20/17 21:36,RT @JCRCMINNDAK: TY @amyklobuchar for meeting with the Jewish community today at the @stpauljcc to express your dedication to safety for fa��_,https://twitter.com/amyklobuchar/status/843939447225958400,1,20,107,amyklobuchar,K000367,D,MN
3/20/17 19:56,Spoke w @SabesJCC &amp; @stpauljcc about rise of hate crimes in MN/U.S. and what we can do to keep our communities safe. https://t.co/RQgRGyIwwg,https://twitter.com/amyklobuchar/status/843914048756432896,10,27,134,amyklobuchar,K000367,D,MN
3/20/17 17:58,FBI Dir. Comey: Justice Dept. has no info that supports Trump��s tweets alleging he was wiretapped by Obama https://t.co/APrzTNk6C4,https://twitter.com/amyklobuchar/status/843884566574174209,25,100,300,amyklobuchar,K000367,D,MN
3/20/17 16:46,"Supreme Court hearing starts today. I'll be giving my opening statement in just a few minutes, questions tomorrow.",https://twitter.com/amyklobuchar/status/843866426096189445,75,49,417,amyklobuchar,K000367,D,MN
3/20/17 0:46,"Admin's budget hits the heartland hard, would hurt rural airports that are vital to MN. https://t.co/DdEthg6vuR",https://twitter.com/amyklobuchar/status/843624742464737281,13,96,178,amyklobuchar,K000367,D,MN
3/19/17 23:45,Rural areas face serious doctor shortages. That's why I'm working to make the Conrad-30 visa program permanent. https://t.co/Dl5R2KzX8T,https://twitter.com/amyklobuchar/status/843609498405277696,25,112,311,amyklobuchar,K000367,D,MN
3/19/17 22:16,I spoke with Mrs. Douglas today &amp; told her that MN stands with her family. Hate has no place in our state. https://t.co/0U3AMcHuc6,https://twitter.com/amyklobuchar/status/843587069268185088,40,111,563,amyklobuchar,K000367,D,MN
3/18/17 19:36,"Spoke to @ABOHLF_MN, a lung cancer foundation, about need to support medical research. Lives depend on it.",https://twitter.com/amyklobuchar/status/843184367879045121,7,28,177,amyklobuchar,K000367,D,MN
3/18/17 17:00,.@ChuckGrassley and I led 23 senators in calling on Administration to maintain strong Renewable Fuel Standards. https://t.co/GyvpgVwlZV,https://twitter.com/amyklobuchar/status/843145203280236545,14,63,305,amyklobuchar,K000367,D,MN
3/17/17 22:46,RT @CivEdWorkshop: Thank you @amyklobuchar and staff for meeting with #FLEXProgram students hosted in Minnesota! #CivEdWeek https://t.co/uD��_,https://twitter.com/amyklobuchar/status/842869878700818432,1,11,59,amyklobuchar,K000367,D,MN
3/17/17 18:05,Happy St. Patrick's Day! Lots of fun to be the Grand Marshal of the St. Paul St. Patrick's Day Parade! Thanks for t��_ https://t.co/oQfkQGgxxM,https://twitter.com/amyklobuchar/status/842799016937230337,5,38,366,amyklobuchar,K000367,D,MN
3/17/17 16:09,"RT @sctimes: Grocery industry remembers 
Dan Coborn's drive, energy 
https://t.co/uTcEaxtsZd
By @VickiSCTimes https://t.co/7LKTq1sqP9",https://twitter.com/amyklobuchar/status/842769808152285184,0,7,15,amyklobuchar,K000367,D,MN
3/17/17 13:51,Introduced bill w @SenCapito that will help get us key info needed to expand broadband access across MN. https://t.co/nNhzz4qqyR,https://twitter.com/amyklobuchar/status/842735127725821952,3,21,118,amyklobuchar,K000367,D,MN
3/17/17 0:35,"RT @AnnMRavel: Press conference @ussenate on scourge of dark $ - corruption, foreign $, conflicts undetected. Thanks @AmyKlobuchar https://��_",https://twitter.com/amyklobuchar/status/842534751403696128,2,40,90,amyklobuchar,K000367,D,MN
3/16/17 22:44,My bill w @ChuckGrassley lets cameras in fed courtrooms. Americans should get to watch as impt decisions are made. https://t.co/vdaQXkbFZV,https://twitter.com/amyklobuchar/status/842506768190259201,16,106,415,amyklobuchar,K000367,D,MN
3/16/17 20:16,RT @KSBurrack17: Thank you for your support of biomedical research and NIH funding @amyklobuchar ! #AAIHillDay @ImmunologyAAI https://t.co/��_,https://twitter.com/amyklobuchar/status/842469759929180161,2,22,72,amyklobuchar,K000367,D,MN
3/16/17 17:43,Talked w @ESPNAndyKatz &amp; @rickklein about how @GopherMBB are ready to win! #marchmadness #SkiUMah Watch here: https://t.co/gqF7hoCd4r,https://twitter.com/amyklobuchar/status/842431124974501888,3,12,37,amyklobuchar,K000367,D,MN
3/16/17 1:51,"Here's what the Judge said: Highlights From Court Ruling Halting Trump��s Revised Travel Ban,  https://t.co/0jic8CdF72",https://twitter.com/amyklobuchar/status/842191453531078656,32,77,225,amyklobuchar,K000367,D,MN
3/15/17 22:57,Breaking: Federal judge in Hawaii freezes President Trump��s new executive order https://t.co/yYj8YKOfg1,https://twitter.com/amyklobuchar/status/842147868446232578,19,127,565,amyklobuchar,K000367,D,MN
3/15/17 22:19,In 2015 MN had +13k victims of tax identity theft. My bill helps punish identity thieves &amp; protect your tax dollars. https://t.co/sRKme5ANu4,https://twitter.com/amyklobuchar/status/842138235081900032,6,26,126,amyklobuchar,K000367,D,MN
3/15/17 21:18,RT @sjemorse: Thanks @amyklobuchar for talking #GreatLakes today. Just say no to 97% #GLRI cuts @healthylakes #KeepMNClean https://t.co/Cjl��_,https://twitter.com/amyklobuchar/status/842122859409469440,0,38,90,amyklobuchar,K000367,D,MN
3/15/17 21:16,Sounds cooler than we are!  Thank you though https://t.co/TpWc8SNdNV,https://twitter.com/amyklobuchar/status/842122472203902982,6,19,111,amyklobuchar,K000367,D,MN
3/15/17 21:03,Called on #OMB Director to fully fund the Coast Guard. @USCG is essential to protecting our ports/waterways. https://t.co/oPkuZl0zcW,https://twitter.com/amyklobuchar/status/842119068664619012,8,68,158,amyklobuchar,K000367,D,MN
3/15/17 19:02,"Russian interference in our elections, our economy, &amp; the personal lives of everyday Americans cannot be tolerated. https://t.co/gaNts30JXe",https://twitter.com/amyklobuchar/status/842088524245565446,46,118,349,amyklobuchar,K000367,D,MN
3/14/17 19:46,CBO finds GOP healthcare plan would increase the number of people who are uninsured by 24 million by 2026. https://t.co/fmvSgL7mXk,https://twitter.com/amyklobuchar/status/841737361469915137,52,51,127,amyklobuchar,K000367,D,MN
3/13/17 23:40,Not OK. GOP plan takes 4 yrs off Medicare Trust Fund life while giving $117 billion tax cuts to those making +$200k. https://t.co/HzQ0I5KJcR,https://twitter.com/amyklobuchar/status/841433857215860736,59,407,580,amyklobuchar,K000367,D,MN
3/13/17 22:01,Spoke at @amprog on strengthening US antitrust enforcement. It's essential for a healthy economy &amp; democracy. https://t.co/XpUuavjJKd,https://twitter.com/amyklobuchar/status/841408916835696641,6,29,104,amyklobuchar,K000367,D,MN
3/13/17 0:37,"Worth a read. Good examples of fake vs real news. Sweden, immigrants and Trump��s post-Enlightenment world https://t.co/q5zKOyKq6k",https://twitter.com/amyklobuchar/status/841085767392845825,10,88,178,amyklobuchar,K000367,D,MN
3/13/17 0:23,Need to keep working to combat opioid epidemic &amp; get millions of Americans the treatment they need. https://t.co/1oEHl9SlNM,https://twitter.com/amyklobuchar/status/841082348603097088,19,51,247,amyklobuchar,K000367,D,MN
3/12/17 11:54,Daylight Saving time beings today.  But if you are reading twitter this early you probably know it.,https://twitter.com/amyklobuchar/status/840893835706281984,18,47,432,amyklobuchar,K000367,D,MN
3/12/17 11:43,"Eden Prairie swears in 1st Somali-Amer police officer..Army reserve, came to U.S. at 9. Should he have been banned?  https://t.co/dv3iE2ktIJ",https://twitter.com/amyklobuchar/status/840891061836881921,28,73,318,amyklobuchar,K000367,D,MN
3/11/17 22:01,ICYMI: Check out this story from @TODAYshow on MN's own Sid Hartman. Great reporter and friend! https://t.co/1PsWdxqPOI,https://twitter.com/amyklobuchar/status/840684214458683392,6,21,128,amyklobuchar,K000367,D,MN
