Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
991648655772827648,6.2564285714287164,42,482,18,264,2018-05-03_16_29_00,148,2018-05-02,991648655772827648,http://twitter.com/SethAbramovitch/status/991648655772827648
991679273600610304,6.301666666667052,96,84,28,1,2018-05-03_16_27_33,331,2018-05-02,991679273600610304,http://twitter.com/SethAbramovitch/status/991679273600610304
991091355483979776,5.917980049891278,802,48,210,5,2018-05-03_22_14_29,3015,2018-04-30,991091355483979776,http://twitter.com/SethAbramovitch/status/991091355483979776
990791774175019009,6.343605870024088,477,10619,159,2524,2018-05-03_22_22_15,1711,2018-04-28,990791774175019009,http://twitter.com/SethAbramovitch/status/990791774175019009
