Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
901183386903093248,5.6013847780392565,946,198,268,82,2018-05-06_02_16_11,3358,2017-08-25,901183386903093248,http://twitter.com/JeffFlake/status/901183386903093248
901228761135427584,5.436565656563102,297,87,91,25,2018-05-06_02_14_35,1177,2017-08-25,901228761135427584,http://twitter.com/JeffFlake/status/901228761135427584
901249192257101825,5.671497584561273,621,38031,14K,8942,2018-05-06_02_12_46,2587,2017-08-25,901249192257101825,http://twitter.com/JeffFlake/status/901249192257101825
900059749487493120,5.808230337076366,356,67,127,23,2018-05-06_02_27_32,1403,2017-08-22,900059749487493120,http://twitter.com/JeffFlake/status/900059749487493120
900081104790487040,5.675733788395102,293,225,101,37,2018-05-06_02_25_59,1079,2017-08-22,900081104790487040,http://twitter.com/JeffFlake/status/900081104790487040
900125913727221760,5.758313253031122,498,270,121,79,2018-05-06_02_24_33,1723,2017-08-22,900125913727221760,http://twitter.com/JeffFlake/status/900125913727221760
900156599154728960,5.598137404616928,655,324,314,53,2018-05-06_02_22_43,2565,2017-08-22,900156599154728960,http://twitter.com/JeffFlake/status/900156599154728960
900479300448567296,5.767683397680043,259,276,82,51,2018-05-06_02_20_58,904,2017-08-23,900479300448567296,http://twitter.com/JeffFlake/status/900479300448567296
898275265884942336,5.653453237409228,278,1325,69,128,2018-05-06_02_35_49,963,2017-08-17,898275265884942336,http://twitter.com/JeffFlake/status/898275265884942336
898518291714584576,5.633506907576214,941,1141,488,466,2018-05-06_02_33_59,3325,2017-08-18,898518291714584576,http://twitter.com/JeffFlake/status/898518291714584576
898942868064227328,5.785368421071455,665,1993,258,269,2018-05-06_02_32_26,2320,2017-08-19,898942868064227328,http://twitter.com/JeffFlake/status/898942868064227328
899683823331319808,5.811990740737491,216,40,73,13,2018-05-06_02_30_57,815,2017-08-21,899683823331319808,http://twitter.com/JeffFlake/status/899683823331319808
899980558456938497,5.956043360457107,738,694,261,43,2018-05-06_02_29_11,2544,2017-08-22,899980558456938497,http://twitter.com/JeffFlake/status/899980558456938497
895763442199535616,5.508859543853797,833,550,1.0K,129,2018-05-06_02_44_22,3011,2017-08-10,895763442199535616,http://twitter.com/JeffFlake/status/895763442199535616
896444887213760512,5.677884841391427,851,15923,2.1K,4067,2018-05-06_02_42_43,3365,2017-08-12,896444887213760512,http://twitter.com/JeffFlake/status/896444887213760512
896577749577605120,5.345000000035854,846,104010,5.7K,40788,2018-05-06_02_40_47,3223,2017-08-12,896577749577605120,http://twitter.com/JeffFlake/status/896577749577605120
897596929940606977,5.3650670241482965,746,9200,2.5K,2264,2018-05-06_02_39_09,2831,2017-08-15,897596929940606977,http://twitter.com/JeffFlake/status/897596929940606977
897670908369928192,5.571064102596303,780,5121,1.4K,1228,2018-05-06_02_37_30,2991,2017-08-15,897670908369928192,http://twitter.com/JeffFlake/status/897670908369928192
895021562847404032,5.679999999999317,234,52,72,10,2018-05-06_02_53_10,945,2017-08-08,895021562847404032,http://twitter.com/JeffFlake/status/895021562847404032
895034565030498305,5.658717948717588,390,84,107,21,2018-05-06_02_51_32,1389,2017-08-08,895034565030498305,http://twitter.com/JeffFlake/status/895034565030498305
895397423044063232,5.613702531641122,316,83,79,15,2018-05-06_02_49_36,1177,2017-08-09,895397423044063232,http://twitter.com/JeffFlake/status/895397423044063232
895498778450378752,5.750553549950503,831,460,186,284,2018-05-06_02_47_58,2824,2017-08-09,895498778450378752,http://twitter.com/JeffFlake/status/895498778450378752
895762371980836864,5.7386309523787595,336,106,95,12,2018-05-06_02_46_07,1264,2017-08-10,895762371980836864,http://twitter.com/JeffFlake/status/895762371980836864
893108076508831744,5.560025974037223,385,424,132,74,2018-05-06_03_01_22,1672,2017-08-03,893108076508831744,http://twitter.com/JeffFlake/status/893108076508831744
893614304175341568,5.7870484581690995,681,1109,180,187,2018-05-06_02_59_39,2568,2017-08-04,893614304175341568,http://twitter.com/JeffFlake/status/893614304175341568
894019156781158400,5.682721893487176,338,73,113,9,2018-05-06_02_58_06,1258,2017-08-05,894019156781158400,http://twitter.com/JeffFlake/status/894019156781158400
894370915084926976,5.7136133333620425,750,371,200,39,2018-05-06_02_56_14,2630,2017-08-06,894370915084926976,http://twitter.com/JeffFlake/status/894370915084926976
894690336747814912,5.791916666666584,360,406,93,71,2018-05-06_02_54_47,1313,2017-08-07,894690336747814912,http://twitter.com/JeffFlake/status/894690336747814912
890605262444183553,5.48633165828753,398,127,124,30,2018-05-06_03_09_40,1404,2017-07-27,890605262444183553,http://twitter.com/JeffFlake/status/890605262444183553
890630382722351105,5.639596100303438,718,204,221,49,2018-05-06_03_08_05,2525,2017-07-27,890630382722351105,http://twitter.com/JeffFlake/status/890630382722351105
890685345616064512,5.746331125864329,755,114,687,34,2018-05-06_03_06_17,2665,2017-07-27,890685345616064512,http://twitter.com/JeffFlake/status/890685345616064512
892775466083471360,5.4857240593292165,877,746,1.0K,142,2018-05-06_03_04_36,3403,2017-08-02,892775466083471360,http://twitter.com/JeffFlake/status/892775466083471360
892888682969038848,5.618035928180012,835,1414,791,316,2018-05-06_03_02_49,2921,2017-08-02,892888682969038848,http://twitter.com/JeffFlake/status/892888682969038848
889901759820419073,5.799232804230013,378,58,99,8,2018-05-06_03_15_52,1247,2017-07-25,889901759820419073,http://twitter.com/JeffFlake/status/889901759820419073
889929270642061313,5.521504559306637,658,1196,771,175,2018-05-06_03_14_18,2480,2017-07-25,889929270642061313,http://twitter.com/JeffFlake/status/889929270642061313
890035028629082112,5.482525510235642,784,306,282,63,2018-05-06_03_11_52,3114,2017-07-25,890035028629082112,http://twitter.com/JeffFlake/status/890035028629082112
887826886902116352,6.020817409791691,942,15648,248,2629,2018-05-06_03_24_17,2927,2017-07-19,887826886902116352,http://twitter.com/JeffFlake/status/887826886902116352
888907958981087232,5.691720000016941,500,150,104,18,2018-05-06_03_22_51,1798,2017-07-22,888907958981087232,http://twitter.com/JeffFlake/status/888907958981087232
889618115151245312,5.564259259255186,378,154,100,54,2018-05-06_03_21_21,1324,2017-07-24,889618115151245312,http://twitter.com/JeffFlake/status/889618115151245312
889619105128513537,5.621056338024776,284,44,77,12,2018-05-06_03_19_08,1085,2017-07-24,889619105128513537,http://twitter.com/JeffFlake/status/889619105128513537
889659629302689792,5.563375000009148,800,455,160,75,2018-05-06_03_17_27,2504,2017-07-24,889659629302689792,http://twitter.com/JeffFlake/status/889659629302689792
887056131696324608,5.433941605843258,411,38,78,17,2018-05-06_03_32_33,1504,2017-07-17,887056131696324608,http://twitter.com/JeffFlake/status/887056131696324608
887415944812908544,5.674199134212151,924,329,254,64,2018-05-06_03_30_52,3238,2017-07-18,887415944812908544,http://twitter.com/JeffFlake/status/887415944812908544
887447032436314112,5.550664556958611,316,54,89,9,2018-05-06_03_29_23,1131,2017-07-18,887447032436314112,http://twitter.com/JeffFlake/status/887447032436314112
887490249013825536,5.945697674446483,946,26253,1.7K,5839,2018-05-06_03_27_42,3153,2017-07-18,887490249013825536,http://twitter.com/JeffFlake/status/887490249013825536
887753279026974722,5.628770949759883,1074,48,344,24,2018-05-06_03_26_01,3663,2017-07-19,887753279026974722,http://twitter.com/JeffFlake/status/887753279026974722
884562688784859136,5.631704119872554,534,94,122,26,2018-05-06_03_40_34,2136,2017-07-10,884562688784859136,http://twitter.com/JeffFlake/status/884562688784859136
884905969041518592,5.770102564105736,390,46,82,10,2018-05-06_03_39_07,1437,2017-07-11,884905969041518592,http://twitter.com/JeffFlake/status/884905969041518592
885601303224778752,5.52554240634062,1014,44,274,20,2018-05-06_03_37_24,3410,2017-07-13,885601303224778752,http://twitter.com/JeffFlake/status/885601303224778752
886033397428002816,5.557453416165101,483,84,82,24,2018-05-06_03_35_46,1931,2017-07-14,886033397428002816,http://twitter.com/JeffFlake/status/886033397428002816
886378713104908288,5.76767639903954,822,440,178,63,2018-05-06_03_34_06,2771,2017-07-15,886378713104908288,http://twitter.com/JeffFlake/status/886378713104908288
879526631370629120,5.621635274007888,1168,3881,1.3K,314,2018-05-06_03_48_37,2760,2017-06-26,879526631370629120,http://twitter.com/JeffFlake/status/879526631370629120
880150785987891200,5.8084526558921095,433,74,94,38,2018-05-06_03_47_11,1427,2017-06-28,880150785987891200,http://twitter.com/JeffFlake/status/880150785987891200
880435877851410432,5.518419689142388,772,166,169,54,2018-05-06_03_45_41,2681,2017-06-29,880435877851410432,http://twitter.com/JeffFlake/status/880435877851410432
883128528782336000,5.258936170245378,846,937,467,278,2018-05-06_03_43_56,3144,2017-07-06,883128528782336000,http://twitter.com/JeffFlake/status/883128528782336000
883478587998740480,5.517684391107682,583,127,178,27,2018-05-06_03_42_13,2359,2017-07-07,883478587998740480,http://twitter.com/JeffFlake/status/883478587998740480
877251415797895168,5.647458064535242,775,1145,140,208,2018-05-06_03_56_08,2289,2017-06-20,877251415797895168,http://twitter.com/JeffFlake/status/877251415797895168
877330368277426178,5.759907407403131,324,277,90,37,2018-05-06_03_54_42,1237,2017-06-20,877330368277426178,http://twitter.com/JeffFlake/status/877330368277426178
877918833960300544,5.3837678571770535,1120,381,1.1K,84,2018-05-06_03_53_05,3487,2017-06-22,877918833960300544,http://twitter.com/JeffFlake/status/877918833960300544
878007225691852801,5.342431372548353,255,31,77,17,2018-05-06_03_51_41,907,2017-06-22,878007225691852801,http://twitter.com/JeffFlake/status/878007225691852801
878391896829198338,5.317588652515294,846,151,357,22,2018-05-06_03_50_15,3027,2017-06-23,878391896829198338,http://twitter.com/JeffFlake/status/878391896829198338
875107090292977664,5.852032442798308,1048,45405,1.2K,7829,2018-05-06_04_03_39,3146,2017-06-14,875107090292977664,http://twitter.com/JeffFlake/status/875107090292977664
875341090479628288,5.525308219193495,584,2328,160,617,2018-05-06_04_02_08,2200,2017-06-15,875341090479628288,http://twitter.com/JeffFlake/status/875341090479628288
875564383287394305,5.939415041774831,359,906,92,135,2018-05-06_04_00_40,1249,2017-06-15,875564383287394305,http://twitter.com/JeffFlake/status/875564383287394305
875871668153012225,5.76339519652923,916,3663,497,1481,2018-05-06_03_59_03,3376,2017-06-16,875871668153012225,http://twitter.com/JeffFlake/status/875871668153012225
876206691620147201,5.655882352964599,561,271,135,129,2018-05-06_03_57_41,2132,2017-06-17,876206691620147201,http://twitter.com/JeffFlake/status/876206691620147201
864651094269538304,5.879968051144563,626,4556,620,1178,2018-05-06_04_10_52,2569,2017-05-16,864651094269538304,http://twitter.com/JeffFlake/status/864651094269538304
865024286997827584,5.442496123970251,1290,1541,337,376,2018-05-06_04_09_22,4443,2017-05-17,865024286997827584,http://twitter.com/JeffFlake/status/865024286997827584
865580788875759618,5.724126984124568,315,144,78,89,2018-05-06_04_07_55,1143,2017-05-19,865580788875759618,http://twitter.com/JeffFlake/status/865580788875759618
