Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
972570469823057920,6.224827586206787,58,205,16,45,2018-04-30_15_15_56,198,2018-03-10,972570469823057920,http://twitter.com/xychelsea/status/972570469823057920
972619142250582016,6.037693920350331,477,3069,147,250,2018-04-30_15_14_00,1556,2018-03-10,972619142250582016,http://twitter.com/xychelsea/status/972619142250582016
978599518781562880,6.056081081078019,296,1966,86,225,2018-04-30_15_12_40,952,2018-03-27,978599518781562880,http://twitter.com/xychelsea/status/978599518781562880
978676738585657344,5.798634686346568,271,790,44,359,2018-04-30_15_11_25,970,2018-03-27,978676738585657344,http://twitter.com/xychelsea/status/978676738585657344
978676921683898368,4.84215722121247,547,21209,113,6757,2018-04-30_15_10_01,2049,2018-03-27,978676921683898368,http://twitter.com/xychelsea/status/978676921683898368
979485209132457985,5.73162834046367,1609,4406,205,2593,2018-04-30_15_08_05,5509,2018-03-25,979485209132457985,http://twitter.com/xychelsea/status/979485209132457985
980156581491953665,5.822711496756481,461,3908,88,903,2018-04-30_15_06_45,1465,2018-03-31,980156581491953665,http://twitter.com/xychelsea/status/980156581491953665
983839843238195200,5.381358695650324,184,933,32,233,2018-04-30_15_05_22,652,2018-04-10,983839843238195200,http://twitter.com/xychelsea/status/983839843238195200
971878302037225473,5.321041666666778,96,127,23,97,2018-04-30_15_25_21,402,2018-03-08,971878302037225473,http://twitter.com/xychelsea/status/971878302037225473
971886540656906240,5.87599999999977,70,237,20,37,2018-04-30_15_24_02,214,2018-03-08,971886540656906240,http://twitter.com/xychelsea/status/971886540656906240
971894935136997377,6.2862469135724774,405,1983,116,114,2018-04-30_15_22_37,1239,2018-03-08,971894935136997377,http://twitter.com/xychelsea/status/971894935136997377
972244947909922816,5.554304093593887,855,1787,196,453,2018-04-30_15_20_45,3198,2018-03-09,972244947909922816,http://twitter.com/xychelsea/status/972244947909922816
972271247013883905,5.554304093593887,855,1787,196,453,2018-04-30_15_18_52,3198,2018-03-09,972271247013883905,http://twitter.com/xychelsea/status/972271247013883905
972570051143520263,5.6294719472166594,606,1112,61,912,2018-04-30_15_17_16,2303,2018-03-05,972570051143520263,http://twitter.com/xychelsea/status/972570051143520263
